rds_index,hourbin,ewt,count,daybin,date,rbt,speed
M4_0_0,4,2.14,116,2,06-19-2016,null,null
M4_1_0,1,-0.0,181,2,06-19-2016,null,null
M4_1_0,2,2.3,1676,2,06-19-2016,null,null
M4_1_0,3,1.86,631,2,06-19-2016,null,null
M4_1_0,4,3.04,165,2,06-19-2016,null,null
M4_2_0,1,0.57,596,2,06-19-2016,null,null
M4_2_0,2,2.32,3255,2,06-19-2016,null,null
M4_2_0,3,2.5,1715,2,06-19-2016,null,null
M4_2_0,4,2.65,281,2,06-19-2016,null,null
M4_0_0,0,2.21,6345,1,06-20-2016,179.58,9.8375
M4_1_0,0,1.94,5610,1,06-20-2016,196.24,5.655
M4_2_0,0,2.08,11955,1,06-20-2016,187.91,7.37
M4_0_0,1,1.89,1967,1,06-20-2016,null,null
M4_0_0,2,2.66,2387,1,06-20-2016,null,null
M4_0_0,3,1.73,1500,1,06-20-2016,null,null
M4_0_0,4,2.35,491,1,06-20-2016,null,null
M4_1_0,1,0.84,1764,1,06-20-2016,null,null
M4_1_0,2,2.46,2727,1,06-20-2016,null,null
M4_1_0,3,2.51,892,1,06-20-2016,null,null
M4_1_0,4,1.32,227,1,06-20-2016,null,null
M4_2_0,1,1.39,3731,1,06-20-2016,null,null
M4_2_0,2,2.56,5114,1,06-20-2016,null,null
M4_2_0,3,2.04,2392,1,06-20-2016,null,null
M4_2_0,4,2.09,718,1,06-20-2016,null,null
M4_0_0,0,2.29,5049,1,06-21-2016,189.8,9.1225
M4_1_0,0,2.46,4660,1,06-21-2016,228.38,5.4075
M4_2_0,0,2.37,9709,1,06-21-2016,209.09,6.9175
M4_0_0,1,1.97,1708,1,06-21-2016,null,null
M4_0_0,2,2.96,1393,1,06-21-2016,null,null
M4_0_0,3,2.57,1320,1,06-21-2016,null,null
M4_0_0,4,1.62,628,1,06-21-2016,null,null
M4_1_0,1,2.08,1602,1,06-21-2016,null,null
M4_1_0,2,2.78,2179,1,06-21-2016,null,null
M4_1_0,3,2.26,724,1,06-21-2016,null,null
M4_1_0,4,2.72,155,1,06-21-2016,null,null
M4_2_0,1,2.02,3310,1,06-21-2016,null,null
M4_2_0,2,2.84,3572,1,06-21-2016,null,null
M4_2_0,3,2.45,2044,1,06-21-2016,null,null
M4_2_0,4,1.82,783,1,06-21-2016,null,null
M4_0_0,0,2.5,5325,1,06-22-2016,194.11,9.41
M4_1_0,0,1.86,4684,1,06-22-2016,244.92,5.2075
M4_2_0,0,2.21,10009,1,06-22-2016,219.51,6.985
M4_0_0,1,2.13,1739,1,06-22-2016,null,null
M4_0_0,2,2.84,2403,1,06-22-2016,null,null
M4_0_0,3,3.67,842,1,06-22-2016,null,null
M4_0_0,4,0.59,341,1,06-22-2016,null,null
M4_1_0,1,1.49,1732,1,06-22-2016,null,null
M4_1_0,2,1.91,2611,1,06-22-2016,null,null
M4_1_0,3,2.99,295,1,06-22-2016,null,null
M4_1_0,4,4.77,46,1,06-22-2016,null,null
M4_2_0,1,1.81,3471,1,06-22-2016,null,null
M4_2_0,2,2.38,5014,1,06-22-2016,null,null
M4_2_0,3,3.48,1137,1,06-22-2016,null,null
M4_2_0,4,0.9,387,1,06-22-2016,null,null
M4_0_0,0,2.69,6137,1,06-23-2016,154.01,9.895
M4_1_0,0,2.25,5268,1,06-23-2016,236.29,5.34
M4_2_0,0,2.49,11405,1,06-23-2016,195.15,7.31
M4_0_0,1,2.19,1943,1,06-23-2016,null,null
M4_0_0,2,2.65,2297,1,06-23-2016,null,null
M4_0_0,3,2.82,1351,1,06-23-2016,null,null
M4_0_0,4,3.64,546,1,06-23-2016,null,null
M4_1_0,1,1.75,1823,1,06-23-2016,null,null
M4_1_0,2,2.44,2610,1,06-23-2016,null,null
M4_1_0,3,3.1,615,1,06-23-2016,null,null
M4_1_0,4,1.75,220,1,06-23-2016,null,null
M4_2_0,1,1.97,3766,1,06-23-2016,null,null
M4_2_0,2,2.54,4907,1,06-23-2016,null,null
M4_2_0,3,2.9,1966,1,06-23-2016,null,null
M4_2_0,4,3.23,766,1,06-23-2016,null,null
M4_0_0,0,1.86,6170,1,06-24-2016,166.04,9.92
M4_1_0,0,1.89,5245,1,06-24-2016,246.41,5.5275
M4_2_0,0,1.87,11415,1,06-24-2016,206.22,7.385
M4_0_0,1,1.7,1955,1,06-24-2016,null,null
M4_0_0,2,2.02,2253,1,06-24-2016,null,null
M4_0_0,3,2.08,1367,1,06-24-2016,null,null
M4_0_0,4,1.41,595,1,06-24-2016,null,null
M4_1_0,1,1.0,1773,1,06-24-2016,null,null
M4_1_0,2,2.17,2650,1,06-24-2016,null,null
M4_1_0,3,3.58,633,1,06-24-2016,null,null
M4_1_0,4,0.96,189,1,06-24-2016,null,null
M4_2_0,1,1.36,3728,1,06-24-2016,null,null
M4_2_0,2,2.09,4903,1,06-24-2016,null,null
M4_2_0,3,2.57,2000,1,06-24-2016,null,null
M4_2_0,4,1.32,784,1,06-24-2016,null,null
M4_0_0,0,2.7,2468,2,06-25-2016,144.23,11.2675
M4_1_0,0,2.29,2914,2,06-25-2016,172.68,6.0975
M4_2_0,0,2.48,5382,2,06-25-2016,158.45,8.175
M4_0_0,1,2.0,275,2,06-25-2016,null,null
M4_0_0,2,2.91,1415,2,06-25-2016,null,null
M4_0_0,3,2.17,616,2,06-25-2016,null,null
M4_0_0,4,3.27,162,2,06-25-2016,null,null
M4_1_0,1,1.28,447,2,06-25-2016,null,null
M4_1_0,2,2.46,1906,2,06-25-2016,null,null
M4_1_0,3,1.74,402,2,06-25-2016,null,null
M4_1_0,4,3.97,159,2,06-25-2016,null,null
M4_2_0,1,1.48,722,2,06-25-2016,null,null
M4_2_0,2,2.66,3321,2,06-25-2016,null,null
M4_2_0,3,2.0,1018,2,06-25-2016,null,null
M4_2_0,4,3.58,321,2,06-25-2016,null,null
M4_0_0,0,1.98,1081,2,06-26-2016,171.42,11.1725
M4_1_0,0,2.66,1596,2,06-26-2016,166.63,6.0
M4_2_0,0,2.36,2677,2,06-26-2016,169.02,7.82
M4_0_0,1,1.17,437,2,06-26-2016,null,null
M4_0_0,2,2.62,364,2,06-26-2016,null,null
M4_0_0,3,2.75,267,2,06-26-2016,null,null
M4_0_0,4,3.97,13,2,06-26-2016,null,null
M4_1_0,1,1.04,205,2,06-26-2016,null,null
M4_1_0,2,3.09,1160,2,06-26-2016,null,null
M4_1_0,3,1.45,216,2,06-26-2016,null,null
M4_1_0,4,7.48,15,2,06-26-2016,null,null
M4_2_0,1,1.12,642,2,06-26-2016,null,null
M4_2_0,2,2.97,1524,2,06-26-2016,null,null
M4_2_0,3,2.15,483,2,06-26-2016,null,null
M4_2_0,4,5.96,28,2,06-26-2016,null,null
M4_0_0,0,1.82,6724,1,06-27-2016,163.83,9.5175
M4_1_0,0,1.93,5919,1,06-27-2016,211.31,5.92
M4_2_0,0,1.87,12643,1,06-27-2016,187.57,7.37
M4_0_0,1,1.42,1857,1,06-27-2016,null,null
M4_0_0,2,1.88,2725,1,06-27-2016,null,null
M4_0_0,3,2.08,1598,1,06-27-2016,null,null
M4_0_0,4,1.96,544,1,06-27-2016,null,null
M4_1_0,1,1.33,1812,1,06-27-2016,null,null
M4_1_0,2,2.1,3026,1,06-27-2016,null,null
M4_1_0,3,2.65,864,1,06-27-2016,null,null
M4_1_0,4,1.5,217,1,06-27-2016,null,null
M4_2_0,1,1.37,3669,1,06-27-2016,null,null
M4_2_0,2,1.99,5751,1,06-27-2016,null,null
M4_2_0,3,2.31,2462,1,06-27-2016,null,null
M4_2_0,4,1.85,761,1,06-27-2016,null,null
M4_0_0,0,2.36,5460,1,06-28-2016,188.34,9.19
M4_1_0,0,2.18,5031,1,06-28-2016,252.83,5.71
M4_2_0,0,2.27,10491,1,06-28-2016,220.58,7.12
M4_0_0,1,1.81,1632,1,06-28-2016,null,null
M4_0_0,2,2.29,2200,1,06-28-2016,null,null
M4_0_0,3,2.63,1094,1,06-28-2016,null,null
M4_0_0,4,3.17,534,1,06-28-2016,null,null
M4_1_0,1,1.32,1740,1,06-28-2016,null,null
M4_1_0,2,2.62,2375,1,06-28-2016,null,null
M4_1_0,3,2.21,726,1,06-28-2016,null,null
M4_1_0,4,3.56,190,1,06-28-2016,null,null
M4_2_0,1,1.55,3372,1,06-28-2016,null,null
M4_2_0,2,2.45,4575,1,06-28-2016,null,null
M4_2_0,3,2.47,1820,1,06-28-2016,null,null
M4_2_0,4,3.27,724,1,06-28-2016,null,null
M4_0_0,0,2.52,2908,1,06-30-2016,167.89,11.105
M4_1_0,0,2.13,2896,1,06-30-2016,248.8,5.33
M4_2_0,0,2.32,5804,1,06-30-2016,208.35,7.665
M4_0_0,1,1.6,1918,1,06-30-2016,null,null
M4_0_0,2,3.91,990,1,06-30-2016,null,null
M4_1_0,1,1.66,1642,1,06-30-2016,null,null
M4_1_0,2,2.59,1254,1,06-30-2016,null,null
M4_2_0,1,1.62,3560,1,06-30-2016,null,null
M4_2_0,2,3.16,2244,1,06-30-2016,null,null
M4_1_0,0,null,null,1,11-05-2015,0.0,null
M4_2_0,0,null,null,1,11-05-2015,0.0,null
M4_0_0,0,null,null,1,11-06-2015,0.0,6.11
M4_1_0,0,null,null,1,11-06-2015,0.85,2.63
M4_2_0,0,null,null,1,11-06-2015,0.43,4.53
M4_0_0,0,null,null,2,11-07-2015,0.0,14.335
M4_2_0,0,null,null,2,11-07-2015,0.0,14.335
M4_0_0,0,null,null,1,11-10-2015,0.0,3.67
M4_0_0,0,null,null,1,11-20-2015,0.0,null
M4_1_0,0,null,null,2,11-21-2015,0.0,4.8
M4_2_0,0,null,null,2,11-21-2015,0.0,4.8
M4_1_0,0,null,null,1,11-23-2015,0.0,null
M4_2_0,0,null,null,1,11-23-2015,0.0,null
M4_1_0,0,null,null,1,11-24-2015,0.0,null
M4_2_0,0,null,null,1,11-24-2015,0.0,null
M4_0_0,0,null,null,1,11-25-2015,0.0,2.4
M4_0_0,0,null,null,2,11-29-2015,0.0,9.59
M4_2_0,0,null,null,2,11-29-2015,0.0,9.59
M4_0_0,0,null,null,1,12-02-2015,0.0,null
M4_0_0,0,null,null,1,12-03-2015,0.0,0.97
M4_1_0,0,null,null,2,12-05-2015,0.0,0.6
M4_2_0,0,null,null,2,12-05-2015,0.0,0.6
M4_1_0,0,null,null,2,12-06-2015,4.11,0.785
M4_2_0,0,null,null,2,12-06-2015,4.11,0.785
M4_0_0,0,null,null,1,12-08-2015,0.0,null
M4_0_0,0,null,null,1,12-11-2015,0.0,9.49
M4_1_0,0,null,null,1,12-11-2015,0.0,null
M4_2_0,0,null,null,1,12-11-2015,0.0,9.49
M4_0_0,0,null,null,2,12-12-2015,0.0,null
M4_1_0,0,null,null,2,12-12-2015,0.0,null
M4_2_0,0,null,null,2,12-12-2015,0.0,null
M4_1_0,0,null,null,2,12-13-2015,0.0,1.57
M4_2_0,0,null,null,2,12-13-2015,0.0,1.57
M4_0_0,0,null,null,1,12-14-2015,0.0,null
M4_1_0,0,null,null,1,12-14-2015,1.01,4.84
M4_2_0,0,null,null,1,12-14-2015,0.5,4.84
M4_0_0,0,null,null,1,12-15-2015,0.0,null
M4_0_0,0,null,null,1,12-16-2015,0.0,null
M4_0_0,0,null,null,1,12-17-2015,0.0,5.13
M4_1_0,0,null,null,2,12-19-2015,0.0,1.79
M4_2_0,0,null,null,2,12-19-2015,0.0,1.79
M4_1_0,0,null,null,2,12-20-2015,0.0,0.12
M4_2_0,0,null,null,2,12-20-2015,0.0,0.12
M4_0_0,0,null,null,1,12-22-2015,0.0,null
M4_1_0,0,null,null,1,12-25-2015,0.0,0.21
M4_2_0,0,null,null,1,12-25-2015,0.0,0.21
M4_1_0,0,null,null,2,12-27-2015,0.0,4.5
M4_2_0,0,null,null,2,12-27-2015,0.0,4.5
M4_0_0,0,null,null,1,12-29-2015,0.0,null
M4_1_0,0,null,null,1,12-29-2015,0.0,null
M4_2_0,0,null,null,1,12-29-2015,0.0,null
M4_0_0,0,null,null,1,12-30-2015,0.0,21.67
M4_1_0,0,null,null,1,12-30-2015,0.0,3.895
M4_2_0,0,null,null,1,12-30-2015,0.0,11.34
M4_1_0,0,null,null,1,01-01-2016,0.0,null
M4_2_0,0,null,null,1,01-01-2016,0.0,null
M4_0_0,0,null,null,2,01-02-2016,0.0,null
M4_1_0,0,null,null,2,01-02-2016,0.0,null
M4_2_0,0,null,null,2,01-02-2016,0.0,null
M4_1_0,0,null,null,2,01-03-2016,0.0,2.89
M4_2_0,0,null,null,2,01-03-2016,0.0,2.89
M4_1_0,0,null,null,2,01-09-2016,0.0,null
M4_2_0,0,null,null,2,01-09-2016,0.0,null
M4_0_0,0,null,null,2,01-10-2016,0.0,0.9
M4_1_0,0,null,null,2,01-10-2016,0.0,0.17
M4_2_0,0,null,null,2,01-10-2016,0.0,0.535
M4_1_0,0,null,null,1,01-11-2016,39.55,4.49
M4_2_0,0,null,null,1,01-11-2016,39.55,4.49
M4_0_0,0,null,null,1,01-13-2016,0.0,null
M4_1_0,0,null,null,2,01-16-2016,0.0,5.49
M4_2_0,0,null,null,2,01-16-2016,0.0,5.49
M4_1_0,0,null,null,2,01-17-2016,0.0,0.15
M4_2_0,0,null,null,2,01-17-2016,0.0,0.15
M4_0_0,0,null,null,1,01-18-2016,0.0,null
M4_0_0,0,null,null,1,01-19-2016,0.0,null
M4_1_0,0,null,null,1,01-19-2016,0.0,null
M4_2_0,0,null,null,1,01-19-2016,0.0,null
M4_0_0,0,null,null,1,01-20-2016,0.0,null
M4_0_0,0,null,null,1,01-21-2016,0.0,null
M4_0_0,0,null,null,1,01-22-2016,0.0,null
M4_1_0,0,null,null,2,01-24-2016,0.0,null
M4_2_0,0,null,null,2,01-24-2016,0.0,null
M4_1_0,0,null,null,1,01-25-2016,0.65,2.61
M4_2_0,0,null,null,1,01-25-2016,0.65,2.61
M4_0_0,0,null,null,1,01-26-2016,0.0,4.32
M4_1_0,0,null,null,1,01-26-2016,0.0,null
M4_2_0,0,null,null,1,01-26-2016,0.0,4.32
M4_0_0,0,null,null,1,01-27-2016,0.0,null
M4_0_0,0,null,null,1,01-28-2016,0.0,null
M4_0_0,0,null,null,1,01-29-2016,1.16,4.93
M4_1_0,0,null,null,2,01-30-2016,0.0,2.13
M4_2_0,0,null,null,2,01-30-2016,0.0,2.13
M4_1_0,0,null,null,2,01-31-2016,0.0,0.19
M4_2_0,0,null,null,2,01-31-2016,0.0,0.19
M4_0_0,0,null,null,1,02-01-2016,0.0,null
M4_0_0,0,null,null,1,02-02-2016,0.0,5.61
M4_1_0,0,null,null,1,02-02-2016,10.38,4.04
M4_2_0,0,null,null,1,02-02-2016,5.19,4.315
M4_1_0,0,null,null,2,02-06-2016,0.0,0.63
M4_2_0,0,null,null,2,02-06-2016,0.0,0.63
M4_1_0,0,null,null,2,02-07-2016,0.0,null
M4_2_0,0,null,null,2,02-07-2016,0.0,null
M4_0_0,0,null,null,1,02-09-2016,0.0,null
M4_0_0,0,null,null,1,02-10-2016,0.0,null
M4_0_0,0,null,null,1,02-12-2016,0.0,null
M4_0_0,0,null,null,2,02-21-2016,0.0,4.85
M4_1_0,0,null,null,2,02-21-2016,0.0,null
M4_2_0,0,null,null,2,02-21-2016,0.0,4.85
M4_0_0,0,null,null,1,02-22-2016,0.0,null
M4_0_0,0,null,null,1,02-23-2016,0.0,null
M4_0_0,0,null,null,1,02-24-2016,0.0,1.55
M4_0_0,0,null,null,1,02-25-2016,0.0,4.77
M4_0_0,0,null,null,2,02-28-2016,0.0,null
M4_2_0,0,null,null,2,02-28-2016,0.0,null
M4_0_0,0,null,null,1,02-29-2016,0.0,null
M4_0_0,0,null,null,1,03-01-2016,0.0,null
M4_1_0,0,null,null,1,03-01-2016,0.0,null
M4_2_0,0,null,null,1,03-01-2016,0.0,null
M4_0_0,0,null,null,1,03-02-2016,0.0,null
M4_0_0,0,null,null,1,03-03-2016,0.0,null
M4_0_0,0,null,null,1,03-04-2016,0.0,null
M4_0_0,0,null,null,1,03-07-2016,0.0,null
M4_0_0,0,null,null,1,03-09-2016,0.0,null
M4_0_0,0,null,null,2,03-12-2016,0.0,4.37
M4_2_0,0,null,null,2,03-12-2016,0.0,4.37
M4_0_0,4,null,null,2,10-11-2015,null,null
M4_0_0,2,null,null,1,11-06-2015,null,null
M4_1_0,2,null,null,1,11-06-2015,null,null
M4_2_0,2,null,null,1,11-06-2015,null,null
M4_0_0,2,null,null,2,11-07-2015,null,null
M4_0_0,3,null,null,2,11-07-2015,null,null
M4_2_0,2,null,null,2,11-07-2015,null,null
M4_2_0,3,null,null,2,11-07-2015,null,null
M4_0_0,3,null,null,1,11-10-2015,null,null
M4_2_0,3,null,null,1,11-10-2015,null,null
M4_1_0,2,null,null,1,11-12-2015,null,null
M4_1_0,3,null,null,1,11-12-2015,null,null
M4_1_0,4,null,null,1,11-12-2015,null,null
M4_2_0,2,null,null,1,11-12-2015,null,null
M4_2_0,3,null,null,1,11-12-2015,null,null
M4_2_0,4,null,null,1,11-12-2015,null,null
M4_1_0,4,null,null,1,11-18-2015,null,null
M4_2_0,4,null,null,1,11-18-2015,null,null
M4_1_0,3,null,null,2,11-21-2015,null,null
M4_2_0,3,null,null,2,11-21-2015,null,null
M4_0_0,4,null,null,1,11-25-2015,null,null
M4_2_0,4,null,null,1,11-25-2015,null,null
M4_0_0,2,null,null,2,11-29-2015,null,null
M4_2_0,2,null,null,2,11-29-2015,null,null
M4_0_0,2,null,null,1,12-03-2015,null,null
M4_2_0,2,null,null,1,12-03-2015,null,null
M4_1_0,2,null,null,2,12-05-2015,null,null
M4_2_0,2,null,null,2,12-05-2015,null,null
M4_1_0,2,null,null,2,12-06-2015,null,null
M4_1_0,3,null,null,2,12-06-2015,null,null
M4_2_0,2,null,null,2,12-06-2015,null,null
M4_2_0,3,null,null,2,12-06-2015,null,null
M4_1_0,2,null,null,1,12-07-2015,null,null
M4_2_0,2,null,null,1,12-07-2015,null,null
M4_1_0,2,null,null,1,12-09-2015,null,null
M4_2_0,2,null,null,1,12-09-2015,null,null
M4_0_0,3,null,null,1,12-11-2015,null,null
M4_2_0,3,null,null,1,12-11-2015,null,null
M4_1_0,3,null,null,2,12-13-2015,null,null
M4_2_0,3,null,null,2,12-13-2015,null,null
M4_1_0,4,null,null,1,12-14-2015,null,null
M4_2_0,4,null,null,1,12-14-2015,null,null
M4_1_0,3,null,null,1,12-15-2015,null,null
M4_1_0,4,null,null,1,12-15-2015,null,null
M4_2_0,3,null,null,1,12-15-2015,null,null
M4_2_0,4,null,null,1,12-15-2015,null,null
M4_1_0,2,null,null,1,12-16-2015,null,null
M4_2_0,2,null,null,1,12-16-2015,null,null
M4_0_0,3,null,null,1,12-17-2015,null,null
M4_2_0,3,null,null,1,12-17-2015,null,null
M4_1_0,4,null,null,2,12-19-2015,null,null
M4_2_0,4,null,null,2,12-19-2015,null,null
M4_1_0,2,null,null,2,12-20-2015,null,null
M4_2_0,2,null,null,2,12-20-2015,null,null
M4_0_0,1,null,null,1,12-24-2015,null,null
M4_0_0,2,null,null,1,12-24-2015,null,null
M4_0_0,4,null,null,1,12-24-2015,null,null
M4_1_0,1,null,null,1,12-24-2015,null,null
M4_1_0,4,null,null,1,12-24-2015,null,null
M4_2_0,1,null,null,1,12-24-2015,null,null
M4_2_0,4,null,null,1,12-24-2015,null,null
M4_1_0,2,null,null,1,12-25-2015,null,null
M4_2_0,2,null,null,1,12-25-2015,null,null
M4_1_0,2,null,null,2,12-27-2015,null,null
M4_1_0,4,null,null,2,12-27-2015,null,null
M4_2_0,2,null,null,2,12-27-2015,null,null
M4_2_0,4,null,null,2,12-27-2015,null,null
M4_0_0,2,null,null,1,12-30-2015,null,null
M4_1_0,2,null,null,1,12-30-2015,null,null
M4_1_0,4,null,null,1,12-30-2015,null,null
M4_2_0,2,null,null,1,12-30-2015,null,null
M4_2_0,4,null,null,1,12-30-2015,null,null
M4_1_0,2,null,null,1,12-31-2015,null,null
M4_2_0,2,null,null,1,12-31-2015,null,null
M4_1_0,3,null,null,2,01-03-2016,null,null
M4_2_0,3,null,null,2,01-03-2016,null,null
M4_1_0,2,null,null,1,01-07-2016,null,null
M4_2_0,2,null,null,1,01-07-2016,null,null
M4_0_0,3,null,null,2,01-10-2016,null,null
M4_1_0,2,null,null,2,01-10-2016,null,null
M4_2_0,2,null,null,2,01-10-2016,null,null
M4_2_0,3,null,null,2,01-10-2016,null,null
M4_1_0,2,null,null,1,01-11-2016,null,null
M4_1_0,4,null,null,1,01-11-2016,null,null
M4_2_0,2,null,null,1,01-11-2016,null,null
M4_2_0,4,null,null,1,01-11-2016,null,null
M4_0_0,2,null,null,1,01-12-2016,null,null
M4_1_0,2,null,null,1,01-12-2016,null,null
M4_2_0,2,null,null,1,01-12-2016,null,null
M4_1_0,2,null,null,1,01-14-2016,null,null
M4_2_0,2,null,null,1,01-14-2016,null,null
M4_1_0,4,null,null,1,01-15-2016,null,null
M4_2_0,4,null,null,1,01-15-2016,null,null
M4_1_0,1,null,null,2,01-16-2016,null,null
M4_2_0,1,null,null,2,01-16-2016,null,null
M4_1_0,2,null,null,2,01-17-2016,null,null
M4_2_0,2,null,null,2,01-17-2016,null,null
M4_1_0,2,null,null,1,01-18-2016,null,null
M4_1_0,3,null,null,1,01-18-2016,null,null
M4_2_0,2,null,null,1,01-18-2016,null,null
M4_2_0,3,null,null,1,01-18-2016,null,null
M4_1_0,2,null,null,1,01-20-2016,null,null
M4_2_0,2,null,null,1,01-20-2016,null,null
M4_1_0,2,null,null,1,01-25-2016,null,null
M4_2_0,2,null,null,1,01-25-2016,null,null
M4_0_0,3,null,null,1,01-26-2016,null,null
M4_2_0,3,null,null,1,01-26-2016,null,null
M4_0_0,2,null,null,1,01-29-2016,null,null
M4_1_0,2,null,null,1,01-29-2016,null,null
M4_2_0,2,null,null,1,01-29-2016,null,null
M4_1_0,4,null,null,2,01-30-2016,null,null
M4_2_0,4,null,null,2,01-30-2016,null,null
M4_1_0,2,null,null,2,01-31-2016,null,null
M4_2_0,2,null,null,2,01-31-2016,null,null
M4_1_0,2,null,null,1,02-01-2016,null,null
M4_1_0,3,null,null,1,02-01-2016,null,null
M4_2_0,2,null,null,1,02-01-2016,null,null
M4_2_0,3,null,null,1,02-01-2016,null,null
M4_0_0,2,null,null,1,02-02-2016,null,null
M4_1_0,2,null,null,1,02-02-2016,null,null
M4_1_0,4,null,null,1,02-02-2016,null,null
M4_2_0,2,null,null,1,02-02-2016,null,null
M4_2_0,4,null,null,1,02-02-2016,null,null
M4_1_0,4,null,null,1,02-03-2016,null,null
M4_2_0,4,null,null,1,02-03-2016,null,null
M4_0_0,2,null,null,1,02-04-2016,null,null
M4_2_0,2,null,null,1,02-04-2016,null,null
M4_1_0,4,null,null,1,02-05-2016,null,null
M4_2_0,4,null,null,1,02-05-2016,null,null
M4_1_0,4,null,null,2,02-06-2016,null,null
M4_2_0,4,null,null,2,02-06-2016,null,null
M4_0_0,2,null,null,2,02-21-2016,null,null
M4_2_0,2,null,null,2,02-21-2016,null,null
M4_1_0,2,null,null,1,02-23-2016,null,null
M4_2_0,2,null,null,1,02-23-2016,null,null
M4_0_0,3,null,null,1,02-24-2016,null,null
M4_2_0,3,null,null,1,02-24-2016,null,null
M4_0_0,2,null,null,1,02-25-2016,null,null
M4_2_0,2,null,null,1,02-25-2016,null,null
M4_0_0,2,null,null,1,03-08-2016,null,null
M4_2_0,2,null,null,1,03-08-2016,null,null
M4_0_0,2,null,null,1,03-10-2016,null,null
M4_2_0,2,null,null,1,03-10-2016,null,null
M4_0_0,2,null,null,2,03-12-2016,null,null
M4_0_0,3,null,null,2,03-12-2016,null,null
M4_2_0,2,null,null,2,03-12-2016,null,null
M4_2_0,3,null,null,2,03-12-2016,null,null
