rds_index,hourbin,awt,swt,ewt_95,count,daybin,date,s_trip,m_trip,trip_95,speed
M4_0_400613,1,6.91,4.69,6.71,21,1,2015-10-01,1.21,1.17,1.83,null
M4_0_400613,2,8.75,4.8,8.33,19,1,2015-10-01,1.55,1.33,2.14,null
M4_0_400613,3,9.96,4.44,8.45,6,1,2015-10-01,1.89,1.85,4.71,null
M4_0_400613,4,4.75,4.68,1.61,4,1,2015-10-01,1.13,1.41,2.08,null
M4_0_400614,1,7.18,4.65,7.21,22,1,2015-10-01,1.25,1.41,2.74,null
M4_0_400614,2,7.86,4.6,8.22,23,1,2015-10-01,1.76,1.17,2.4,null
M4_0_400614,3,12.91,4.38,9.7,2,1,2015-10-01,0.94,1.25,2.19,null
M4_0_400614,4,4.99,4.68,1.73,4,1,2015-10-01,0.75,1.39,2.28,null
M4_0_400615,1,6.86,4.64,7.23,21,1,2015-10-01,1.15,2.61,2.77,null
M4_0_400615,2,7.69,4.56,8.45,24,1,2015-10-01,1.54,1.39,2.51,null
M4_0_400615,3,11.36,4.38,7.35,2,1,2015-10-01,6.22,3.91,18.21,null
M4_0_400615,4,4.96,4.68,1.94,4,1,2015-10-01,0.82,0.97,1.47,null
M4_0_400616,1,7.22,4.65,6.87,24,1,2015-10-01,1.37,2.04,2.44,null
M4_0_400616,2,8.05,4.41,8.36,24,1,2015-10-01,1.58,1.7,3.71,null
M4_0_400616,3,10.54,4.18,9.61,6,1,2015-10-01,2.25,2.35,8.4,null
M4_0_400616,4,5.1,4.68,1.96,4,1,2015-10-01,0.83,1.63,2.66,null
M4_0_400617,1,7.17,4.66,6.78,24,1,2015-10-01,1.17,1.26,2.07,null
M4_0_400617,2,7.65,4.53,7.9,27,1,2015-10-01,1.71,1.82,3.81,null
M4_0_400617,3,11.23,4.3,9.44,7,1,2015-10-01,1.07,1.14,2.2,null
M4_0_400617,4,5.39,4.68,1.8,4,1,2015-10-01,0.88,1.11,2.29,null
M4_0_400618,1,7.01,4.66,6.65,24,1,2015-10-01,1.17,0.78,1.86,null
M4_0_400618,2,7.59,4.5,8.34,26,1,2015-10-01,1.33,1.8,6.26,null
M4_0_400618,3,11.1,4.29,9.19,7,1,2015-10-01,1.09,0.88,1.52,null
M4_0_400618,4,6.45,4.68,4.26,4,1,2015-10-01,0.86,2.61,9.22,null
M4_0_400619,1,6.55,4.65,6.15,23,1,2015-10-01,1.15,1.71,2.91,null
M4_0_400619,2,8.34,4.55,8.09,28,1,2015-10-01,1.32,1.51,3.05,null
M4_0_400619,3,9.74,4.08,8.94,9,1,2015-10-01,2.1,2.53,6.79,null
M4_0_400619,4,5.49,4.98,1.09,3,1,2015-10-01,0.86,1.15,1.51,null
M4_0_400620,1,7.28,4.66,7.32,23,1,2015-10-01,1.14,1.25,1.88,null
M4_0_400620,2,8.17,4.55,7.5,28,1,2015-10-01,1.29,2.05,4.26,null
M4_0_400620,3,9.31,4.06,8.52,9,1,2015-10-01,1.01,2.55,7.75,null
M4_0_400620,4,5.27,4.68,2.09,4,1,2015-10-01,0.87,0.88,1.22,null
M4_0_400621,1,7.36,4.67,7.1,23,1,2015-10-01,1.12,1.16,2.04,null
M4_0_400621,2,8.01,4.53,7.92,27,1,2015-10-01,1.27,1.3,2.61,null
M4_0_400621,3,9.47,3.9,9.04,8,1,2015-10-01,0.98,4.17,17.09,null
M4_0_400621,4,6.4,4.86,2.67,4,1,2015-10-01,2.34,2.44,8.74,null
M4_0_400622,1,7.9,4.67,6.77,23,1,2015-10-01,1.15,2.13,2.7,null
M4_0_400622,2,7.69,4.5,8.4,26,1,2015-10-01,1.31,2.47,2.96,null
M4_0_400622,3,9.29,4.04,8.37,6,1,2015-10-01,1.01,1.12,1.86,null
M4_0_400622,4,6.37,4.98,1.79,3,1,2015-10-01,0.87,1.16,1.56,null
M4_0_400626,1,6.33,4.71,5.16,20,1,2015-10-01,1.25,1.51,1.76,null
M4_0_400626,2,6.14,4.44,5.86,20,1,2015-10-01,1.29,1.22,2.64,null
M4_0_400626,3,8.24,4.1,7.18,8,1,2015-10-01,1.27,1.49,4.08,null
M4_0_400626,4,9.57,5.55,7.03,4,1,2015-10-01,1.08,0.98,1.71,null
M4_0_400627,1,6.33,4.71,5.24,20,1,2015-10-01,0.83,0.91,1.58,null
M4_0_400627,2,7.9,4.47,6.43,19,1,2015-10-01,0.85,1.68,4.72,null
M4_0_400627,3,8.36,4.09,7.41,8,1,2015-10-01,0.83,0.77,1.26,null
M4_0_400627,4,11.14,6.23,7.25,2,1,2015-10-01,0.73,0.86,1.22,null
M4_0_400628,1,6.59,4.72,6.04,19,1,2015-10-01,0.69,0.95,1.61,null
M4_0_400628,2,8.65,4.47,7.39,19,1,2015-10-01,0.71,0.85,1.8,null
M4_0_400628,3,6.38,4.15,4.76,6,1,2015-10-01,0.69,0.78,1.68,null
M4_0_400628,4,10.99,6.23,7.1,2,1,2015-10-01,0.6,0.7,1.09,null
M4_0_400629,1,6.69,4.72,6.11,19,1,2015-10-01,0.65,1.01,2.02,null
M4_0_400629,2,8.65,4.47,7.17,19,1,2015-10-01,0.68,1.39,3.15,null
M4_0_400629,3,7.86,4.16,6.36,6,1,2015-10-01,0.66,1.02,2.35,null
M4_0_400629,4,10.98,6.23,7.05,2,1,2015-10-01,0.57,0.57,0.83,null
M4_0_400631,1,7.1,4.72,7.9,19,1,2015-10-01,2.0,2.07,6.63,null
M4_0_400631,2,8.69,4.44,7.5,20,1,2015-10-01,2.06,1.69,4.23,null
M4_0_400631,3,8.95,4.01,7.46,9,1,2015-10-01,2.66,2.19,5.73,null
M4_0_400631,4,11.07,6.23,7.28,2,1,2015-10-01,1.75,1.1,1.44,null
M4_0_400632,1,7.88,4.73,7.67,17,1,2015-10-01,0.72,3.87,7.58,null
M4_0_400632,2,7.55,4.43,6.36,15,1,2015-10-01,0.74,2.77,8.69,null
M4_0_400632,3,10.8,4.94,9.48,8,1,2015-10-01,0.72,1.59,2.88,null
M4_0_400632,4,11.08,6.23,7.41,2,1,2015-10-01,0.63,1.52,2.02,null
M4_0_400633,1,8.03,4.73,8.14,17,1,2015-10-01,0.74,1.02,2.29,null
M4_0_400633,2,8.56,4.43,8.49,18,1,2015-10-01,0.8,0.91,2.15,null
M4_0_400633,3,10.21,4.8,9.33,9,1,2015-10-01,0.79,1.18,2.48,null
M4_0_400633,4,11.27,6.23,7.59,2,1,2015-10-01,0.65,0.88,1.55,null
M4_0_400634,1,7.98,4.73,8.05,17,1,2015-10-01,0.86,1.06,3.07,null
M4_0_400634,2,8.21,4.47,6.72,19,1,2015-10-01,0.95,1.06,1.78,null
M4_0_400634,3,9.79,4.78,8.19,9,1,2015-10-01,0.85,0.55,1.06,null
M4_0_400634,4,11.3,6.23,7.62,2,1,2015-10-01,0.75,0.36,0.49,null
M4_0_400635,1,7.39,4.6,7.43,13,1,2015-10-01,1.48,1.4,2.47,null
M4_0_400635,2,8.34,4.47,7.08,19,1,2015-10-01,1.52,1.37,2.26,null
M4_0_400635,3,9.7,4.75,8.0,9,1,2015-10-01,1.48,0.97,1.68,null
M4_0_400635,4,11.61,6.23,8.0,2,1,2015-10-01,1.28,0.55,1.02,null
M4_0_400636,1,7.19,4.6,7.02,13,1,2015-10-01,1.08,1.05,1.69,null
M4_0_400636,2,7.4,4.48,6.09,16,1,2015-10-01,1.11,1.93,5.65,null
M4_0_400636,3,9.34,3.99,7.12,9,1,2015-10-01,1.55,5.06,19.97,null
M4_0_400636,4,11.61,6.23,8.0,2,1,2015-10-01,0.95,0.0,0.0,null
M4_0_403122,1,6.75,4.38,8.35,26,1,2015-10-01,1.14,1.54,3.18,null
M4_0_403122,2,8.27,4.9,6.29,18,1,2015-10-01,1.14,1.56,3.3,null
M4_0_403122,3,5.61,5.3,2.13,8,1,2015-10-01,1.57,1.84,3.52,null
M4_0_403122,4,7.04,4.9,4.9,6,1,2015-10-01,0.93,1.24,2.12,null
M4_0_403125,1,7.21,4.1,8.55,28,1,2015-10-01,1.6,2.04,3.84,null
M4_0_403125,2,9.1,4.91,8.96,19,1,2015-10-01,1.24,1.42,2.38,null
M4_0_403125,3,11.05,3.77,10.19,3,1,2015-10-01,1.25,1.1,2.23,null
M4_0_403125,4,4.54,4.75,1.14,5,1,2015-10-01,1.03,1.54,2.3,null
M4_0_403126,1,6.51,4.1,7.07,28,1,2015-10-01,1.43,0.62,1.18,null
M4_0_403126,2,7.94,4.92,6.44,20,1,2015-10-01,3.24,2.66,9.68,null
M4_0_403126,3,10.99,4.63,9.08,7,1,2015-10-01,8.16,7.97,26.99,null
M4_0_403126,4,4.44,4.75,0.84,5,1,2015-10-01,null,null,null,null
M4_0_403127,1,6.75,4.18,7.06,26,1,2015-10-01,0.71,2.91,7.82,null
M4_0_403127,2,7.79,4.85,5.65,21,1,2015-10-01,0.71,4.52,10.05,null
M4_0_403127,3,7.9,5.18,6.99,9,1,2015-10-01,0.83,3.42,9.59,null
M4_0_403127,4,6.14,4.75,2.36,5,1,2015-10-01,0.59,4.23,7.26,null
M4_0_403267,1,6.03,4.06,5.13,28,1,2015-10-01,0.74,1.18,2.2,null
M4_0_403267,2,8.15,4.75,7.06,19,1,2015-10-01,0.92,1.17,1.76,null
M4_0_403267,3,6.64,5.81,4.9,9,1,2015-10-01,0.82,1.27,2.38,null
M4_0_403267,4,8.9,5.13,6.83,4,1,2015-10-01,0.7,1.17,1.87,null
M4_0_403461,1,6.13,4.18,5.94,26,1,2015-10-01,0.77,1.83,6.0,null
M4_0_403461,2,7.88,4.88,6.62,21,1,2015-10-01,1.27,2.62,6.97,null
M4_0_403461,3,0.2,4.5,-4.3,1,1,2015-10-01,1.15,1.53,3.12,null
M4_0_403461,4,5.64,4.75,2.13,5,1,2015-10-01,0.77,3.09,9.33,null
M4_0_404117,1,7.31,5.4,5.77,5,1,2015-10-01,1.2,1.21,1.63,null
M4_0_404117,2,7.67,4.43,6.03,15,1,2015-10-01,1.2,1.71,2.43,null
M4_0_404117,3,10.86,5.0,5.37,2,1,2015-10-01,1.2,1.19,1.29,null
M4_0_404191,1,6.3,4.15,5.71,27,1,2015-10-01,1.24,1.12,2.34,null
M4_0_404191,2,7.76,4.72,7.3,17,1,2015-10-01,1.21,1.95,2.81,null
M4_0_404191,3,6.95,5.44,4.87,10,1,2015-10-01,1.49,1.55,4.03,null
M4_0_404191,4,7.9,5.13,5.33,4,1,2015-10-01,0.79,1.06,1.43,null
M4_0_404232,1,6.24,4.18,6.32,26,1,2015-10-01,2.0,2.33,4.66,null
M4_0_404232,2,8.56,4.84,7.11,19,1,2015-10-01,2.0,2.58,5.54,null
M4_0_404232,3,10.53,5.3,6.91,4,1,2015-10-01,1.75,3.51,9.59,null
M4_0_404232,4,5.55,4.75,2.04,5,1,2015-10-01,1.0,1.93,3.63,null
M4_0_404260,1,6.76,4.33,8.4,27,1,2015-10-01,1.64,2.16,4.68,null
M4_0_404260,2,8.29,4.97,6.97,17,1,2015-10-01,1.83,4.0,6.32,null
M4_0_404260,3,8.74,4.64,7.1,4,1,2015-10-01,1.49,1.88,3.12,null
M4_0_404260,4,6.89,4.9,4.92,6,1,2015-10-01,1.34,1.87,4.39,null
M4_0_404262,1,6.71,4.38,8.19,26,1,2015-10-01,1.84,1.36,1.87,null
M4_0_404262,2,8.99,4.91,8.12,19,1,2015-10-01,1.75,1.16,1.52,null
M4_0_404262,3,2.25,3.9,-1.58,2,1,2015-10-01,1.83,1.89,3.08,null
M4_0_404262,4,6.83,4.9,4.59,6,1,2015-10-01,1.61,1.75,3.8,null
M4_0_404856,1,6.43,4.13,5.24,25,1,2015-10-01,1.55,1.17,2.0,null
M4_0_404856,2,8.06,4.73,7.07,18,1,2015-10-01,1.78,1.32,2.19,null
M4_0_404856,3,6.83,5.83,4.99,9,1,2015-10-01,1.66,1.28,2.53,null
M4_0_404856,4,8.6,5.13,6.44,4,1,2015-10-01,1.27,0.75,1.25,null
M4_0_404920,1,7.02,4.69,6.21,23,1,2015-10-01,2.72,1.79,3.15,null
M4_0_404920,2,8.26,4.53,7.67,27,1,2015-10-01,3.11,2.21,3.65,null
M4_0_404920,3,10.98,3.93,10.06,7,1,2015-10-01,2.45,2.29,4.7,null
M4_0_404920,4,5.72,4.71,1.81,6,1,2015-10-01,2.41,1.97,2.94,null
M4_0_404921,1,5.8,4.71,4.52,24,1,2015-10-01,2.61,4.27,11.69,null
M4_0_404921,2,6.72,4.32,7.22,24,1,2015-10-01,1.75,3.2,6.77,null
M4_0_404921,3,10.01,4.11,8.8,8,1,2015-10-01,2.05,3.09,6.2,null
M4_0_404921,4,7.06,4.71,4.04,6,1,2015-10-01,1.17,1.52,2.48,null
M4_0_404994,1,6.05,4.14,6.94,24,1,2015-10-01,1.33,1.03,1.82,null
M4_0_404994,2,7.39,4.96,5.61,11,1,2015-10-01,2.56,0.78,1.63,null
M4_0_404994,3,6.64,5.56,3.8,10,1,2015-10-01,1.17,1.14,2.22,null
M4_0_404994,4,8.05,6.59,2.45,2,1,2015-10-01,0.9,0.5,1.13,null
M4_0_405392,1,6.13,4.1,7.31,25,1,2015-10-01,1.44,2.15,4.54,null
M4_0_405392,2,8.88,4.84,7.56,13,1,2015-10-01,1.5,3.53,9.32,null
M4_0_405392,3,5.11,5.05,1.99,11,1,2015-10-01,1.24,2.69,4.9,null
M4_0_405392,4,8.11,6.31,3.2,2,1,2015-10-01,0.99,0.61,1.04,null
M4_0_803067,1,7.3,5.4,5.77,5,1,2015-10-01,0.8,1.11,1.62,null
M4_0_803067,2,7.59,4.3,7.27,15,1,2015-10-01,0.8,2.39,11.16,null
M4_0_803067,3,10.73,5.0,5.23,2,1,2015-10-01,0.8,1.32,1.63,null
M4_0_803156,3,8.65,5.0,4.89,2,1,2015-10-01,3.07,3.71,4.45,null
M4_0_903229,3,8.38,5.0,4.75,2,1,2015-10-01,4.0,10.51,17.68,null
M4_0_903236,1,5.64,4.38,5.19,30,1,2015-10-01,1.1,1.07,2.1,null
M4_0_903236,2,7.36,4.62,6.7,36,1,2015-10-01,1.31,0.84,2.16,null
M4_0_903236,3,9.77,4.93,7.84,6,1,2015-10-01,1.64,1.82,6.8,null
M4_0_903236,4,5.11,4.75,1.36,5,1,2015-10-01,1.23,1.82,4.9,null
M4_1_400108,1,6.31,4.9,5.31,30,1,2015-10-01,1.03,4.65,12.66,null
M4_1_400108,2,7.08,4.64,6.17,28,1,2015-10-01,1.03,2.6,6.34,null
M4_1_400108,3,9.04,5.78,6.69,3,1,2015-10-01,1.11,5.06,19.07,null
M4_1_400109,1,6.45,4.95,4.99,29,1,2015-10-01,1.05,1.85,3.23,null
M4_1_400109,2,7.1,4.54,6.06,29,1,2015-10-01,1.19,0.99,2.28,null
M4_1_400109,3,8.39,5.78,5.72,3,1,2015-10-01,0.9,1.93,5.77,null
M4_1_400110,1,6.24,5.44,3.19,18,1,2015-10-01,0.88,1.79,3.38,null
M4_1_400110,2,7.38,4.57,6.05,28,1,2015-10-01,0.96,1.54,5.98,null
M4_1_400110,3,8.87,5.37,7.62,4,1,2015-10-01,0.75,1.27,3.48,null
M4_1_400111,1,6.25,4.97,3.92,29,1,2015-10-01,1.38,2.99,6.46,null
M4_1_400111,2,7.12,4.77,7.02,26,1,2015-10-01,1.32,2.6,7.82,null
M4_1_400111,3,8.8,5.37,7.58,4,1,2015-10-01,1.06,1.63,2.47,null
M4_1_400115,1,7.28,5.44,4.78,17,1,2015-10-01,1.32,1.59,4.8,null
M4_1_400115,2,7.43,4.89,5.5,23,1,2015-10-01,1.45,3.38,7.82,null
M4_1_400115,3,8.88,5.37,7.65,4,1,2015-10-01,1.18,4.25,9.23,null
M4_1_400116,1,7.39,5.45,4.8,17,1,2015-10-01,0.9,1.16,2.48,null
M4_1_400116,2,7.12,4.89,5.58,23,1,2015-10-01,0.95,1.48,5.06,null
M4_1_400116,3,8.82,5.37,7.65,4,1,2015-10-01,0.74,2.6,7.28,null
M4_1_400117,1,5.78,5.41,3.11,18,1,2015-10-01,1.1,0.73,1.45,null
M4_1_400117,2,6.96,4.72,4.81,24,1,2015-10-01,1.35,1.42,4.19,null
M4_1_400117,3,8.31,5.96,7.14,5,1,2015-10-01,1.02,1.12,1.91,null
M4_1_400118,1,8.44,5.44,6.59,19,1,2015-10-01,1.46,3.07,6.3,null
M4_1_400118,2,7.42,4.71,4.73,23,1,2015-10-01,1.57,1.46,3.07,null
M4_1_400118,3,9.18,5.96,8.4,5,1,2015-10-01,1.25,1.63,3.34,null
M4_1_400119,1,8.15,5.1,8.19,29,1,2015-10-01,1.42,3.86,9.93,null
M4_1_400119,2,7.36,4.71,4.88,23,1,2015-10-01,1.53,1.76,3.83,null
M4_1_400119,3,8.96,5.96,7.82,5,1,2015-10-01,1.21,1.91,3.43,null
M4_1_400122,1,7.77,5.52,4.91,18,1,2015-10-01,0.51,1.26,2.67,null
M4_1_400122,2,6.92,4.69,5.08,21,1,2015-10-01,0.55,1.99,4.38,null
M4_1_400122,3,8.35,5.96,6.89,5,1,2015-10-01,0.44,1.97,3.98,null
M4_1_400123,1,7.86,5.57,5.29,17,1,2015-10-01,0.99,1.19,2.84,null
M4_1_400123,2,7.14,4.71,5.67,22,1,2015-10-01,1.1,1.45,2.86,null
M4_1_400123,3,7.54,5.96,5.56,5,1,2015-10-01,0.87,1.33,3.13,null
M4_1_400124,1,7.02,5.19,5.49,26,1,2015-10-01,1.93,2.58,13.67,null
M4_1_400124,2,7.06,4.71,4.51,22,1,2015-10-01,1.88,1.19,3.03,null
M4_1_400124,3,8.45,6.3,5.01,6,1,2015-10-01,1.46,1.46,2.11,null
M4_1_400125,1,7.46,5.53,4.84,18,1,2015-10-01,1.56,2.15,4.37,null
M4_1_400125,2,7.26,4.71,5.11,22,1,2015-10-01,1.99,2.13,3.85,null
M4_1_400125,3,7.26,5.96,4.51,5,1,2015-10-01,2.61,1.91,3.19,null
M4_1_400126,1,5.78,5.12,4.6,29,1,2015-10-01,2.32,2.38,6.08,null
M4_1_400126,2,7.59,4.71,6.68,22,1,2015-10-01,2.07,1.39,2.41,null
M4_1_400126,3,7.54,5.96,4.9,5,1,2015-10-01,2.72,1.81,3.52,null
M4_1_400127,1,7.64,5.53,4.71,18,1,2015-10-01,0.72,1.74,4.63,null
M4_1_400127,2,7.34,4.71,7.3,22,1,2015-10-01,0.88,2.62,5.62,null
M4_1_400127,3,8.24,6.74,1.92,3,1,2015-10-01,1.13,2.67,5.03,null
M4_1_400128,1,7.59,5.53,5.04,18,1,2015-10-01,1.06,0.8,1.91,null
M4_1_400128,2,8.46,4.73,7.97,23,1,2015-10-01,1.32,1.42,2.7,null
M4_1_400128,3,7.02,5.96,4.72,5,1,2015-10-01,1.89,1.82,5.16,null
M4_1_400290,1,5.62,4.87,4.34,31,1,2015-10-01,1.85,2.24,4.94,null
M4_1_400290,2,7.26,4.73,6.98,26,1,2015-10-01,1.72,3.44,5.4,null
M4_1_400290,3,8.72,5.78,6.19,3,1,2015-10-01,1.79,4.43,6.84,null
M4_1_400292,1,5.74,4.89,4.28,29,1,2015-10-01,2.02,1.84,3.71,null
M4_1_400292,2,6.95,4.5,6.58,27,1,2015-10-01,1.89,1.54,2.56,null
M4_1_400292,3,8.37,5.78,5.64,3,1,2015-10-01,1.95,1.35,2.29,null
M4_1_400485,1,5.71,4.88,3.76,31,1,2015-10-01,0.72,2.11,3.77,null
M4_1_400485,2,8.18,4.9,7.68,27,1,2015-10-01,0.78,2.21,4.15,null
M4_1_400485,3,7.67,5.78,4.8,3,1,2015-10-01,0.78,2.21,3.73,null
M4_1_400486,1,5.45,4.88,3.82,31,1,2015-10-01,1.43,1.28,2.17,null
M4_1_400486,2,8.16,4.73,7.38,26,1,2015-10-01,1.31,1.15,2.08,null
M4_1_400486,3,8.18,5.78,5.65,3,1,2015-10-01,1.38,1.41,2.28,null
M4_1_400512,1,5.66,5.04,4.72,28,1,2015-10-01,1.85,1.64,4.26,null
M4_1_400512,2,7.51,4.79,6.11,23,1,2015-10-01,1.67,1.9,3.78,null
M4_1_400512,3,6.64,5.96,4.2,5,1,2015-10-01,2.17,2.39,3.56,null
M4_1_400514,1,7.82,5.58,5.77,16,1,2015-10-01,1.56,2.69,5.82,null
M4_1_400514,2,7.34,4.8,6.42,23,1,2015-10-01,1.9,2.45,4.6,null
M4_1_400514,3,6.82,5.96,4.5,5,1,2015-10-01,2.48,3.4,6.23,null
M4_1_400515,1,7.85,5.62,6.02,16,1,2015-10-01,1.56,1.92,3.25,null
M4_1_400515,2,7.22,4.8,6.13,23,1,2015-10-01,1.91,1.81,3.08,null
M4_1_400515,3,6.86,5.65,5.04,7,1,2015-10-01,5.26,5.93,18.07,null
M4_1_400516,1,7.55,4.95,6.0,28,1,2015-10-01,2.44,3.23,7.64,null
M4_1_400516,2,7.72,4.81,6.39,24,1,2015-10-01,1.9,3.28,7.42,null
M4_1_400516,3,8.26,5.85,6.77,6,1,2015-10-01,2.44,4.18,7.74,null
M4_1_400518,1,6.19,4.96,4.85,25,1,2015-10-01,1.87,1.87,3.26,null
M4_1_400518,2,6.63,4.8,5.88,22,1,2015-10-01,2.06,1.56,2.13,null
M4_1_400518,3,7.59,5.65,5.9,7,1,2015-10-01,3.13,3.05,7.33,null
M4_1_400519,1,7.99,5.51,5.74,15,1,2015-10-01,1.27,1.67,3.97,null
M4_1_400519,2,6.17,4.65,4.88,18,1,2015-10-01,1.63,2.89,10.29,null
M4_1_400519,3,8.02,5.83,5.72,6,1,2015-10-01,1.69,1.92,3.16,null
M4_1_400520,1,6.37,5.13,5.26,23,1,2015-10-01,1.39,2.03,5.02,null
M4_1_400520,2,8.27,5.0,6.84,18,1,2015-10-01,1.31,2.27,5.11,null
M4_1_400520,3,7.58,6.74,1.28,3,1,2015-10-01,1.37,1.24,1.85,null
M4_1_400639,1,5.24,3.72,4.63,17,1,2015-10-01,0.0,0.0,0.0,null
M4_1_400639,3,7.68,5.0,3.55,2,1,2015-10-01,0.0,0.0,0.0,null
M4_1_400639,4,6.96,4.63,4.37,6,1,2015-10-01,0.0,0.0,0.0,null
M4_1_400642,3,1.35,5.0,-3.65,1,1,2015-10-01,1.03,1.73,3.51,null
M4_1_400643,3,1.48,5.0,-3.52,1,1,2015-10-01,0.78,1.42,3.36,null
M4_1_400644,3,1.58,5.0,-3.42,1,1,2015-10-01,0.64,1.14,3.2,null
M4_1_400646,1,6.41,7.5,-1.09,1,1,2015-10-01,1.9,2.59,3.11,null
M4_1_400646,2,12.15,4.11,9.23,3,1,2015-10-01,5.16,1.39,2.39,null
M4_1_400646,3,0.84,5.0,-4.16,1,1,2015-10-01,1.98,2.81,4.17,null
M4_1_400647,1,5.8,5.14,3.19,5,1,2015-10-01,3.44,4.09,14.93,null
M4_1_400647,2,8.73,4.28,7.81,13,1,2015-10-01,4.02,1.16,2.98,null
M4_1_400647,3,12.29,4.23,9.91,2,1,2015-10-01,2.59,3.93,12.57,null
M4_1_400647,4,2.59,4.0,-1.41,1,1,2015-10-01,5.38,0.0,0.0,null
M4_1_400648,1,5.97,5.44,2.17,7,1,2015-10-01,0.97,1.28,3.01,null
M4_1_400648,2,9.01,4.41,7.89,16,1,2015-10-01,1.45,1.25,3.4,null
M4_1_400648,3,12.68,4.25,10.43,2,1,2015-10-01,0.88,0.95,1.55,null
M4_1_400648,4,7.76,4.17,5.05,3,1,2015-10-01,2.39,4.56,9.94,null
M4_1_400649,1,6.21,5.43,2.64,17,1,2015-10-01,3.8,1.12,3.05,null
M4_1_400649,2,9.04,4.42,7.87,16,1,2015-10-01,0.94,1.03,2.09,null
M4_1_400649,3,8.22,5.78,4.6,4,1,2015-10-01,1.95,1.09,2.26,null
M4_1_400649,4,8.33,4.17,5.72,3,1,2015-10-01,0.56,1.17,2.06,null
M4_1_400655,1,5.65,4.57,5.02,29,1,2015-10-01,1.53,1.36,2.33,null
M4_1_400655,2,8.03,5.09,7.37,25,1,2015-10-01,2.51,1.47,2.56,null
M4_1_400655,3,10.14,5.81,8.34,7,1,2015-10-01,1.55,1.62,2.26,null
M4_1_400655,4,7.8,4.67,5.2,8,1,2015-10-01,1.18,1.28,2.24,null
M4_1_400656,1,5.93,5.35,4.34,20,1,2015-10-01,1.38,1.47,2.13,null
M4_1_400656,2,8.31,5.07,6.74,30,1,2015-10-01,2.83,2.73,4.48,null
M4_1_400656,3,8.66,5.69,6.45,8,1,2015-10-01,1.5,5.89,20.68,null
M4_1_400656,4,7.61,5.03,4.74,9,1,2015-10-01,1.01,1.55,2.98,null
M4_1_400657,1,5.85,5.33,4.3,21,1,2015-10-01,2.37,1.16,1.63,null
M4_1_400657,2,7.58,5.12,5.37,29,1,2015-10-01,1.72,1.31,2.21,null
M4_1_400657,3,8.85,5.66,6.53,8,1,2015-10-01,1.45,1.37,2.17,null
M4_1_400657,4,7.66,4.64,4.8,8,1,2015-10-01,1.09,1.1,1.62,null
M4_1_400658,1,5.74,5.33,4.09,21,1,2015-10-01,1.02,1.23,1.89,null
M4_1_400658,2,7.78,5.12,5.64,29,1,2015-10-01,1.2,1.66,2.99,null
M4_1_400658,3,8.66,5.53,6.23,9,1,2015-10-01,1.0,1.49,2.47,null
M4_1_400658,4,7.58,4.63,4.73,8,1,2015-10-01,0.73,1.37,2.29,null
M4_1_400659,1,5.74,5.27,3.87,22,1,2015-10-01,1.44,0.97,1.77,null
M4_1_400659,2,7.83,5.12,5.69,29,1,2015-10-01,1.77,1.68,2.96,null
M4_1_400659,3,8.79,5.51,6.35,9,1,2015-10-01,1.48,1.24,2.33,null
M4_1_400659,4,7.86,4.62,4.97,8,1,2015-10-01,1.11,1.24,2.61,null
M4_1_400661,1,5.8,5.3,3.75,21,1,2015-10-01,2.34,1.16,2.19,null
M4_1_400661,2,7.2,5.11,5.26,30,1,2015-10-01,2.45,1.85,3.54,null
M4_1_400661,3,9.95,5.52,7.89,8,1,2015-10-01,1.7,1.37,2.68,null
M4_1_400661,4,8.19,4.64,5.76,8,1,2015-10-01,1.48,0.91,1.83,null
M4_1_400662,1,5.81,5.31,3.72,21,1,2015-10-01,1.23,0.95,1.85,null
M4_1_400662,2,7.22,5.1,5.23,30,1,2015-10-01,1.28,1.8,4.06,null
M4_1_400662,3,9.69,5.49,7.59,9,1,2015-10-01,1.05,1.73,2.79,null
M4_1_400662,4,7.89,4.6,5.54,7,1,2015-10-01,0.78,0.75,1.2,null
M4_1_400663,1,5.82,5.32,4.1,21,1,2015-10-01,1.21,1.24,1.85,null
M4_1_400663,2,7.15,5.1,5.3,30,1,2015-10-01,1.27,1.28,2.51,null
M4_1_400663,3,9.73,5.44,7.69,9,1,2015-10-01,0.88,0.99,2.36,null
M4_1_400663,4,7.9,4.62,5.43,7,1,2015-10-01,0.77,1.09,1.75,null
M4_1_400676,1,4.93,4.84,3.2,31,1,2015-10-01,1.85,2.02,6.48,null
M4_1_400676,2,7.94,4.92,6.7,30,1,2015-10-01,1.42,1.92,4.01,null
M4_1_400676,3,7.62,6.01,4.69,4,1,2015-10-01,1.39,1.7,2.48,null
M4_1_400677,1,5.23,4.86,3.83,31,1,2015-10-01,1.65,2.75,4.9,null
M4_1_400677,2,7.62,4.93,5.86,30,1,2015-10-01,1.8,2.67,5.68,null
M4_1_400677,3,6.95,6.0,3.48,4,1,2015-10-01,1.78,2.2,3.41,null
M4_1_400678,1,5.38,4.88,3.54,31,1,2015-10-01,1.71,1.96,3.27,null
M4_1_400678,2,7.68,4.92,6.82,28,1,2015-10-01,1.85,2.19,3.58,null
M4_1_400678,3,6.54,5.99,2.74,4,1,2015-10-01,1.84,1.75,2.23,null
M4_1_400716,1,6.76,5.14,4.49,23,1,2015-10-01,1.45,1.4,2.86,null
