rds_index,hourbin,awt,swt,ewt_95,count,daybin,date,s_trip,m_trip,trip_95,speed
BX39_0_102768,3,5.09,4.7,2.83,11,1,10-28-2015,1.15,5.4,8.18,null
BX39_0_102768,4,8.05,5.64,5.75,9,1,10-28-2015,1.05,5.85,8.22,null
BX39_0_102769,1,5.77,4.85,4.68,27,1,10-28-2015,0.57,1.64,4.66,null
BX39_0_102769,2,7.29,5.27,5.36,31,1,10-28-2015,0.62,3.43,10.68,null
BX39_0_102769,3,5.67,4.7,3.32,11,1,10-28-2015,0.63,1.84,3.17,null
BX39_0_102769,4,6.5,5.64,3.0,9,1,10-28-2015,0.57,3.34,10.33,null
BX39_0_102775,1,5.94,4.87,3.97,27,1,10-28-2015,2.16,1.35,2.21,null
BX39_0_102775,2,6.76,5.35,4.9,29,1,10-28-2015,2.35,1.77,3.08,null
BX39_0_102775,3,5.86,4.65,3.72,12,1,10-28-2015,2.38,1.91,2.72,null
BX39_0_102775,4,7.25,5.61,4.65,9,1,10-28-2015,2.18,1.58,2.53,null
BX39_0_102942,1,5.54,4.88,3.07,27,1,10-28-2015,1.78,1.49,2.58,null
BX39_0_102942,2,6.56,5.13,4.34,32,1,10-28-2015,1.95,1.91,3.29,null
BX39_0_102942,3,5.11,4.94,1.96,11,1,10-28-2015,1.79,1.43,2.34,null
BX39_0_102942,4,6.53,5.66,2.98,9,1,10-28-2015,1.51,1.34,2.44,null
BX39_0_102985,1,5.22,4.79,3.1,20,1,10-28-2015,6.2,0.31,1.43,null
BX39_0_102985,2,5.44,4.89,2.55,12,1,10-28-2015,9.09,0.0,0.0,null
BX39_0_102985,3,4.96,4.5,1.3,2,1,10-28-2015,7.76,0.0,0.0,null
BX39_0_102985,4,7.29,6.0,1.29,1,1,10-28-2015,6.03,0.0,0.0,null
BX39_0_103118,1,5.54,4.88,3.4,27,1,10-28-2015,1.24,1.6,2.52,null
BX39_0_103118,2,6.75,5.15,5.45,32,1,10-28-2015,1.5,1.52,2.75,null
BX39_0_103118,3,5.32,4.92,2.7,11,1,10-28-2015,1.42,1.46,2.37,null
BX39_0_103118,4,5.96,5.63,1.51,9,1,10-28-2015,1.24,1.57,2.66,null
BX39_0_103119,1,5.55,4.81,3.08,26,1,10-28-2015,1.29,1.25,2.05,null
BX39_0_103119,2,7.03,5.23,5.7,32,1,10-28-2015,1.54,1.68,2.96,null
BX39_0_103119,3,5.13,4.84,2.52,12,1,10-28-2015,1.47,1.58,3.76,null
BX39_0_103119,4,6.09,5.63,1.49,8,1,10-28-2015,1.29,1.21,1.53,null
BX39_0_103319,1,13.81,6.0,7.81,1,1,10-28-2015,4.83,1.79,3.4,null
BX39_0_103320,1,6.16,3.0,3.16,1,1,10-28-2015,1.3,11.24,18.13,null
BX39_0_103321,1,5.66,4.85,3.7,26,1,10-28-2015,1.9,1.66,2.44,null
BX39_0_103321,2,5.9,4.94,3.25,32,1,10-28-2015,2.39,1.34,2.44,null
BX39_0_103321,3,5.38,5.22,2.59,14,1,10-28-2015,1.94,1.09,1.81,null
BX39_0_103321,4,6.92,6.07,1.91,8,1,10-28-2015,1.55,0.95,1.51,null
BX39_0_103322,1,5.67,4.85,3.62,26,1,10-28-2015,1.59,2.43,4.88,null
BX39_0_103322,2,6.27,4.94,3.75,32,1,10-28-2015,1.72,2.31,4.2,null
BX39_0_103322,3,5.31,5.22,2.22,14,1,10-28-2015,1.43,1.88,3.09,null
BX39_0_103322,4,6.79,6.07,1.75,8,1,10-28-2015,1.43,1.5,2.71,null
BX39_0_103323,1,5.49,4.87,3.15,27,1,10-28-2015,1.35,1.8,3.48,null
BX39_0_103323,2,6.22,4.96,4.13,32,1,10-28-2015,1.49,1.18,1.63,null
BX39_0_103323,3,5.2,5.15,2.5,13,1,10-28-2015,1.23,1.04,2.12,null
BX39_0_103323,4,6.86,5.83,1.66,8,1,10-28-2015,1.23,1.12,1.41,null
BX39_0_103328,1,6.41,4.87,4.26,27,1,10-28-2015,1.23,1.02,2.36,null
BX39_0_103328,2,6.78,5.07,5.41,31,1,10-28-2015,1.34,1.22,2.98,null
BX39_0_103328,3,5.13,5.06,2.12,12,1,10-28-2015,1.22,2.21,3.7,null
BX39_0_103328,4,6.73,5.64,3.06,9,1,10-28-2015,0.96,0.76,1.39,null
BX39_0_103329,1,5.37,4.81,4.13,26,1,10-28-2015,1.33,1.66,3.05,null
BX39_0_103329,2,6.9,5.07,5.84,31,1,10-28-2015,1.45,2.2,3.52,null
BX39_0_103329,3,4.98,5.06,1.75,12,1,10-28-2015,1.32,2.15,4.22,null
BX39_0_103329,4,6.54,5.64,2.53,9,1,10-28-2015,1.11,1.2,1.77,null
BX39_0_103330,1,6.09,4.87,5.38,27,1,10-28-2015,1.21,1.26,2.08,null
BX39_0_103330,2,6.75,5.07,5.73,31,1,10-28-2015,1.32,0.85,1.9,null
BX39_0_103330,3,5.04,5.06,1.78,12,1,10-28-2015,1.18,1.08,2.19,null
BX39_0_103330,4,6.52,5.63,2.66,9,1,10-28-2015,0.99,0.8,1.31,null
BX39_0_103331,1,6.08,4.87,5.35,27,1,10-28-2015,1.52,1.25,1.95,null
BX39_0_103331,2,6.95,5.08,6.03,31,1,10-28-2015,1.67,1.73,3.19,null
BX39_0_103331,3,5.16,5.06,1.92,12,1,10-28-2015,1.53,1.33,2.08,null
BX39_0_103331,4,6.54,5.63,2.9,9,1,10-28-2015,1.27,1.1,1.53,null
BX39_0_103332,1,6.03,4.87,5.49,27,1,10-28-2015,1.12,1.1,1.66,null
BX39_0_103332,2,6.77,5.08,5.43,31,1,10-28-2015,1.22,1.11,1.86,null
BX39_0_103332,3,5.09,5.05,1.83,12,1,10-28-2015,1.11,0.81,1.44,null
BX39_0_103332,4,6.45,5.64,2.76,8,1,10-28-2015,0.93,0.91,1.21,null
BX39_0_103333,1,5.5,4.81,3.69,26,1,10-28-2015,1.07,1.05,1.8,null
BX39_0_103333,2,7.03,5.12,5.74,32,1,10-28-2015,1.17,1.12,2.0,null
BX39_0_103333,3,5.17,5.05,2.25,12,1,10-28-2015,1.07,1.02,1.82,null
BX39_0_103333,4,6.42,5.63,2.83,8,1,10-28-2015,0.9,0.91,1.23,null
BX39_0_103334,1,5.47,4.87,3.49,27,1,10-28-2015,1.06,0.9,1.64,null
BX39_0_103334,2,6.94,5.12,5.96,32,1,10-28-2015,1.2,1.06,2.2,null
BX39_0_103334,3,5.22,5.05,2.37,12,1,10-28-2015,1.1,0.94,1.77,null
BX39_0_103334,4,6.5,5.63,2.9,8,1,10-28-2015,0.92,0.87,1.53,null
BX39_0_103335,1,5.52,4.87,3.48,27,1,10-28-2015,1.24,0.79,1.3,null
BX39_0_103335,2,6.92,5.12,5.71,32,1,10-28-2015,1.35,0.92,1.85,null
BX39_0_103335,3,5.22,5.05,2.3,12,1,10-28-2015,1.23,0.92,1.51,null
BX39_0_103335,4,6.58,5.62,3.22,8,1,10-28-2015,1.03,0.69,1.1,null
BX39_0_103365,1,5.91,4.86,4.19,27,1,10-28-2015,2.26,1.42,2.39,null
BX39_0_103365,2,7.0,5.05,5.72,31,1,10-28-2015,2.62,1.3,2.74,null
BX39_0_103365,3,4.94,5.05,1.63,15,1,10-28-2015,2.38,1.4,2.17,null
BX39_0_103365,4,6.96,5.65,2.6,8,1,10-28-2015,1.97,1.38,2.02,null
BX39_0_103366,1,6.01,4.87,4.04,27,1,10-28-2015,2.05,2.67,4.31,null
BX39_0_103366,2,6.75,5.06,5.81,31,1,10-28-2015,2.29,3.27,4.96,null
BX39_0_103366,3,4.87,4.97,1.49,14,1,10-28-2015,2.08,2.67,4.02,null
BX39_0_103366,4,6.74,5.66,2.31,9,1,10-28-2015,1.76,2.63,4.26,null
BX39_0_103542,1,5.45,4.86,3.91,27,1,10-28-2015,1.62,1.23,1.98,null
BX39_0_103542,2,6.73,4.99,5.65,31,1,10-28-2015,1.81,1.4,2.67,null
BX39_0_103542,3,5.0,5.09,1.61,14,1,10-28-2015,1.65,1.11,1.95,null
BX39_0_103542,4,6.84,5.71,2.57,8,1,10-28-2015,1.36,1.06,2.27,null
BX39_0_103657,1,6.23,4.87,3.92,27,1,10-28-2015,1.69,2.84,4.83,null
BX39_0_103657,2,6.79,5.06,5.42,31,1,10-28-2015,1.85,3.63,6.62,null
BX39_0_103657,3,4.86,5.06,2.04,12,1,10-28-2015,1.68,3.0,4.26,null
BX39_0_103657,4,6.89,5.65,2.72,9,1,10-28-2015,1.4,2.67,4.26,null
BX39_0_103902,1,5.91,4.85,4.26,27,1,10-28-2015,1.4,2.16,4.16,null
BX39_0_103902,2,6.23,4.95,4.15,32,1,10-28-2015,1.6,2.4,5.85,null
BX39_0_103902,3,5.37,5.22,2.67,14,1,10-28-2015,1.33,2.6,4.62,null
BX39_0_103902,4,6.87,6.07,1.84,8,1,10-28-2015,1.33,2.58,4.38,null
BX39_0_802009,1,6.35,5.23,4.63,23,1,10-28-2015,1.07,1.18,2.25,null
BX39_0_802009,2,7.04,5.39,4.91,26,1,10-28-2015,1.17,1.46,2.46,null
BX39_0_802009,3,5.42,4.65,3.29,12,1,10-28-2015,1.18,1.54,2.46,null
BX39_0_802009,4,7.76,5.8,4.54,7,1,10-28-2015,1.09,1.98,3.18,null
BX39_0_802139,1,5.69,4.91,3.4,27,1,10-28-2015,1.74,1.43,3.35,null
BX39_0_802139,2,5.51,4.92,2.59,25,1,10-28-2015,2.55,1.35,2.73,null
BX39_0_802139,3,5.61,5.37,2.53,11,1,10-28-2015,4.43,0.79,1.82,null
BX39_0_802139,4,6.76,6.12,1.66,8,1,10-28-2015,3.7,0.6,1.41,null
BX39_1_101540,1,5.58,4.72,4.73,21,1,10-28-2015,3.26,1.97,2.72,null
BX39_1_101540,2,7.03,5.03,5.44,32,1,10-28-2015,3.19,2.27,4.69,null
BX39_1_101540,3,6.39,5.11,5.19,18,1,10-28-2015,3.17,2.05,3.56,null
BX39_1_101540,4,7.34,6.95,2.77,7,1,10-28-2015,2.64,1.74,2.98,null
BX39_1_101543,1,5.69,4.71,4.38,21,1,10-28-2015,0.77,1.56,2.39,null
BX39_1_101543,2,6.56,5.08,4.82,31,1,10-28-2015,0.77,1.4,2.14,null
BX39_1_101543,3,5.78,5.35,3.64,18,1,10-28-2015,0.8,1.29,2.45,null
BX39_1_101543,4,7.09,6.88,2.35,7,1,10-28-2015,0.67,1.85,2.9,null
BX39_1_101545,1,5.8,4.77,4.21,20,1,10-28-2015,2.2,1.42,2.32,null
BX39_1_101545,2,6.47,5.08,4.77,31,1,10-28-2015,2.21,1.55,2.61,null
BX39_1_101545,3,5.64,5.3,3.26,17,1,10-28-2015,2.3,1.44,2.39,null
BX39_1_101545,4,7.25,6.75,2.76,8,1,10-28-2015,1.97,1.25,1.76,null
BX39_1_101547,1,5.69,4.76,3.66,20,1,10-28-2015,1.02,1.53,2.41,null
BX39_1_101547,2,6.47,5.08,4.3,31,1,10-28-2015,1.02,1.99,4.1,null
BX39_1_101547,3,5.52,5.3,2.49,17,1,10-28-2015,1.02,1.36,2.26,null
BX39_1_101547,4,7.62,6.71,3.2,8,1,10-28-2015,0.67,1.51,3.23,null
BX39_1_101813,1,6.5,4.88,4.49,20,1,10-28-2015,1.18,1.28,2.52,null
BX39_1_101813,2,7.15,5.34,5.18,26,1,10-28-2015,1.23,1.65,3.2,null
BX39_1_101813,3,5.74,5.16,2.86,14,1,10-28-2015,1.23,1.28,2.31,null
BX39_1_101813,4,7.81,6.24,3.8,8,1,10-28-2015,1.08,1.27,2.24,null
BX39_1_101814,1,6.37,4.96,4.97,16,1,10-28-2015,0.85,0.38,1.38,null
BX39_1_101814,2,7.09,5.43,4.88,22,1,10-28-2015,0.87,0.53,2.4,null
BX39_1_101814,3,5.84,5.06,2.66,9,1,10-28-2015,0.88,0.03,0.13,null
BX39_1_101814,4,8.1,6.37,3.77,6,1,10-28-2015,0.78,0.85,0.85,null
BX39_1_102394,1,6.05,4.97,3.05,21,1,10-28-2015,1.34,1.43,2.13,null
BX39_1_102394,2,6.81,5.18,5.58,28,1,10-28-2015,1.65,1.82,2.44,null
BX39_1_102394,3,5.79,5.25,2.76,18,1,10-28-2015,1.68,1.83,2.97,null
BX39_1_102394,4,7.46,6.58,2.24,7,1,10-28-2015,1.33,1.87,3.08,null
BX39_1_102395,1,6.24,4.97,3.71,21,1,10-28-2015,1.88,1.89,3.11,null
BX39_1_102395,2,6.91,5.18,5.68,28,1,10-28-2015,2.06,2.22,3.84,null
BX39_1_102395,3,5.72,5.18,2.34,17,1,10-28-2015,2.16,2.42,4.24,null
BX39_1_102395,4,7.7,6.5,2.81,8,1,10-28-2015,1.6,2.26,3.31,null
BX39_1_102396,1,6.31,4.97,4.26,21,1,10-28-2015,1.35,1.16,1.66,null
BX39_1_102396,2,7.01,5.18,5.68,28,1,10-28-2015,1.48,1.07,1.77,null
BX39_1_102396,3,5.74,5.17,2.37,17,1,10-28-2015,1.55,1.25,2.27,null
BX39_1_102396,4,7.5,6.49,2.52,8,1,10-28-2015,1.16,0.86,1.35,null
BX39_1_102780,1,2.68,4.0,-1.32,1,1,10-28-2015,0.87,1.62,1.62,null
BX39_1_102781,1,4.2,3.53,0.98,2,1,10-28-2015,1.06,1.92,3.9,null
BX39_1_102782,1,3.28,3.57,0.33,2,1,10-28-2015,0.84,2.51,5.26,null
BX39_1_102783,1,2.98,3.57,-0.41,2,1,10-28-2015,3.71,0.99,2.68,null
BX39_1_102783,2,4.87,3.71,2.68,7,1,10-28-2015,4.62,2.09,7.62,null
BX39_1_102786,1,5.52,4.57,3.9,14,1,10-28-2015,1.24,1.16,1.73,null
BX39_1_102786,2,5.02,4.59,2.79,30,1,10-28-2015,1.93,1.26,2.09,null
BX39_1_102786,3,5.74,5.55,1.76,8,1,10-28-2015,1.84,1.13,2.16,null
BX39_1_102786,4,7.83,7.19,2.2,7,1,10-28-2015,2.01,0.86,1.66,null
BX39_1_102789,1,5.73,4.65,2.99,17,1,10-28-2015,1.59,1.76,3.37,null
BX39_1_102789,2,5.47,4.72,3.62,33,1,10-28-2015,1.87,1.89,3.93,null
BX39_1_102789,3,5.72,5.55,1.81,12,1,10-28-2015,1.52,1.9,3.35,null
BX39_1_102789,4,7.91,7.16,2.6,7,1,10-28-2015,1.32,1.26,1.72,null
BX39_1_102791,1,5.55,4.66,2.84,17,1,10-28-2015,2.26,1.85,4.44,null
BX39_1_102791,2,5.45,4.72,3.3,33,1,10-28-2015,2.24,1.42,2.3,null
BX39_1_102791,3,5.67,5.55,1.56,12,1,10-28-2015,2.19,1.23,1.87,null
BX39_1_102791,4,8.0,7.15,2.8,7,1,10-28-2015,1.9,1.27,1.71,null
BX39_1_102793,1,5.74,4.76,3.72,18,1,10-28-2015,2.31,1.37,3.02,null
BX39_1_102793,2,5.59,4.88,3.11,35,1,10-28-2015,2.61,1.08,2.24,null
BX39_1_102793,3,5.66,5.37,2.31,15,1,10-28-2015,2.16,1.34,2.18,null
BX39_1_102793,4,7.99,7.14,3.12,7,1,10-28-2015,1.85,1.18,2.04,null
BX39_1_103121,1,5.17,4.57,3.35,14,1,10-28-2015,4.69,0.76,2.75,null
BX39_1_103121,2,5.05,4.31,2.9,24,1,10-28-2015,3.8,1.02,2.59,null
BX39_1_103121,3,5.26,5.47,1.54,7,1,10-28-2015,7.45,0.15,0.72,null
BX39_1_103121,4,8.1,7.11,2.1,4,1,10-28-2015,5.24,0.32,0.87,null
BX39_1_103122,1,5.46,4.72,3.15,16,1,10-28-2015,2.43,1.48,2.35,null
BX39_1_103122,2,5.08,4.6,2.88,31,1,10-28-2015,2.12,1.49,2.23,null
BX39_1_103122,3,5.74,5.55,1.51,12,1,10-28-2015,3.18,1.33,2.13,null
BX39_1_103122,4,7.87,7.17,2.39,7,1,10-28-2015,1.56,1.26,1.72,null
BX39_1_103297,1,5.94,4.7,5.35,19,1,10-28-2015,1.98,4.12,8.39,null
BX39_1_103297,2,5.98,4.92,3.38,34,1,10-28-2015,1.87,2.7,4.45,null
BX39_1_103297,3,5.68,5.37,1.79,15,1,10-28-2015,1.82,2.94,5.08,null
BX39_1_103297,4,7.98,7.13,2.99,7,1,10-28-2015,1.49,1.91,3.02,null
BX39_1_103298,1,5.72,4.7,4.88,19,1,10-28-2015,1.49,0.84,1.61,null
BX39_1_103298,2,6.04,4.93,3.84,34,1,10-28-2015,1.4,0.95,2.23,null
BX39_1_103298,3,6.05,5.32,3.21,17,1,10-28-2015,2.7,0.62,1.07,null
BX39_1_103298,4,8.08,7.12,2.91,7,1,10-28-2015,1.1,1.07,1.99,null
BX39_1_103299,1,5.73,4.7,4.81,19,1,10-28-2015,1.39,0.72,1.35,null
BX39_1_103299,2,6.1,4.93,4.32,34,1,10-28-2015,1.31,0.84,1.55,null
BX39_1_103299,3,6.09,5.32,3.1,17,1,10-28-2015,1.28,0.7,1.12,null
BX39_1_103299,4,8.06,7.11,2.93,7,1,10-28-2015,1.04,0.54,0.83,null
BX39_1_103300,1,5.65,4.68,4.97,20,1,10-28-2015,1.14,0.87,1.56,null
BX39_1_103300,2,6.14,4.94,4.47,34,1,10-28-2015,1.12,0.98,1.78,null
BX39_1_103300,3,6.05,5.31,2.83,17,1,10-28-2015,1.09,1.27,2.13,null
BX39_1_103300,4,8.14,7.11,3.18,7,1,10-28-2015,0.9,0.66,1.11,null
BX39_1_103301,1,5.68,4.69,5.5,20,1,10-28-2015,1.36,1.13,2.03,null
BX39_1_103301,2,6.3,4.98,4.54,33,1,10-28-2015,1.3,1.12,1.93,null
BX39_1_103301,3,6.08,5.23,3.14,18,1,10-28-2015,1.28,1.13,1.93,null
BX39_1_103301,4,8.07,7.1,3.15,7,1,10-28-2015,1.03,0.78,1.18,null
BX39_1_103302,1,5.88,4.7,5.39,20,1,10-28-2015,1.78,1.11,2.03,null
BX39_1_103302,2,6.38,4.98,4.31,33,1,10-28-2015,1.69,1.39,2.77,null
BX39_1_103302,3,6.19,5.18,3.77,17,1,10-28-2015,1.65,1.05,1.73,null
BX39_1_103302,4,7.56,6.97,3.24,7,1,10-28-2015,1.39,1.06,1.3,null
BX39_1_103303,1,5.69,4.71,5.13,20,1,10-28-2015,1.63,1.73,3.12,null
BX39_1_103303,2,6.59,4.99,4.62,33,1,10-28-2015,1.56,1.93,3.49,null
BX39_1_103303,3,6.19,5.17,3.69,17,1,10-28-2015,1.53,1.6,2.61,null
BX39_1_103303,4,7.55,6.97,3.31,7,1,10-28-2015,1.27,0.98,1.25,null
BX39_1_103304,1,5.66,4.73,4.58,20,1,10-28-2015,1.38,1.1,1.89,null
BX39_1_103304,2,6.58,4.99,4.96,33,1,10-28-2015,1.3,1.46,2.3,null
BX39_1_103304,3,6.27,5.17,3.84,17,1,10-28-2015,1.28,1.06,1.64,null
BX39_1_103304,4,7.56,6.96,3.37,7,1,10-28-2015,1.07,0.98,1.25,null
BX39_1_103305,1,6.1,4.72,4.99,21,1,10-28-2015,1.44,7.73,13.73,null
BX39_1_103305,2,6.67,5.04,4.86,32,1,10-28-2015,1.45,5.43,8.63,null
BX39_1_103305,3,6.06,5.11,4.11,18,1,10-28-2015,1.5,6.7,10.55,null
BX39_1_103305,4,7.36,6.92,2.96,7,1,10-28-2015,1.27,3.69,5.47,null
BX39_1_103309,1,5.8,4.76,4.0,20,1,10-28-2015,1.5,1.58,2.4,null
BX39_1_103309,2,6.32,5.08,4.2,31,1,10-28-2015,1.51,1.81,3.84,null
BX39_1_103309,3,5.42,5.3,2.01,17,1,10-28-2015,1.57,2.11,4.33,null
BX39_1_103309,4,7.22,6.73,2.7,8,1,10-28-2015,1.36,1.11,1.39,null
BX39_1_103310,1,5.69,4.76,3.45,20,1,10-28-2015,1.98,1.04,1.54,null
BX39_1_103310,2,6.45,5.08,4.43,31,1,10-28-2015,1.98,1.01,2.08,null
BX39_1_103310,3,5.47,5.3,1.98,17,1,10-28-2015,1.98,0.95,1.37,null
BX39_1_103310,4,7.3,6.68,2.32,8,1,10-28-2015,1.33,1.3,3.24,null
BX39_1_103311,1,5.97,4.76,3.3,20,1,10-28-2015,2.1,1.99,3.07,null
BX39_1_103311,2,6.65,5.12,4.93,30,1,10-28-2015,2.47,1.95,3.74,null
BX39_1_103311,3,5.74,5.25,2.4,18,1,10-28-2015,2.52,2.1,3.15,null
BX39_1_103311,4,7.45,6.65,1.77,7,1,10-28-2015,2.0,2.16,2.75,null
BX39_1_103312,1,6.12,4.9,3.85,20,1,10-28-2015,1.09,1.57,2.53,null
BX39_1_103312,2,7.12,5.23,5.3,29,1,10-28-2015,1.14,1.85,3.21,null
BX39_1_103312,3,5.85,5.16,3.0,17,1,10-28-2015,1.13,2.15,4.39,null
BX39_1_103312,4,7.46,6.46,2.62,8,1,10-28-2015,0.99,1.55,2.59,null
BX39_1_103313,1,6.4,4.89,4.26,20,1,10-28-2015,1.03,1.6,2.64,null
BX39_1_103313,2,7.25,5.23,6.38,29,1,10-28-2015,1.07,1.65,3.74,null
BX39_1_103313,3,5.81,5.16,2.83,17,1,10-28-2015,1.08,2.23,3.05,null
BX39_1_103313,4,7.83,6.45,4.16,8,1,10-28-2015,0.92,1.17,2.11,null
BX39_1_103314,1,6.49,4.89,3.94,20,1,10-28-2015,1.07,1.02,1.54,null
BX39_1_103314,2,7.19,5.23,5.2,29,1,10-28-2015,1.05,0.61,1.09,null
BX39_1_103314,3,6.16,5.23,3.95,15,1,10-28-2015,1.07,0.72,1.12,null
BX39_1_103314,4,9.35,6.44,6.79,8,1,10-28-2015,0.95,0.53,0.53,null
BX39_1_103315,1,7.21,4.89,5.59,20,1,10-28-2015,1.02,4.14,9.1,null
BX39_1_103315,2,8.25,5.23,8.34,29,1,10-28-2015,1.08,4.51,9.5,null
BX39_1_103315,3,5.7,5.23,2.21,15,1,10-28-2015,1.07,4.84,9.44,null
BX39_1_103315,4,8.33,6.42,4.5,8,1,10-28-2015,0.92,5.78,9.42,null
BX39_1_103316,1,6.44,4.88,4.71,20,1,10-28-2015,0.81,1.11,2.92,null
BX39_1_103316,2,7.61,5.24,6.72,29,1,10-28-2015,0.85,0.96,1.64,null
BX39_1_103316,3,5.89,5.23,2.83,15,1,10-28-2015,0.85,1.18,3.17,null
BX39_1_103316,4,7.81,6.39,3.44,8,1,10-28-2015,0.73,1.01,1.78,null
BX39_1_103403,1,6.76,4.89,5.62,20,1,10-28-2015,1.01,1.74,5.15,null
BX39_1_103403,2,7.68,5.24,6.92,29,1,10-28-2015,1.07,1.89,5.64,null
BX39_1_103403,3,6.06,5.23,3.14,15,1,10-28-2015,1.07,1.92,5.48,null
BX39_1_103403,4,7.72,6.41,3.28,8,1,10-28-2015,0.92,1.21,3.21,null
BX39_1_103405,2,11.07,5.85,7.07,2,1,10-28-2015,0.59,1.36,4.7,null
BX39_1_103672,1,5.74,4.71,2.65,21,1,10-28-2015,1.75,2.39,7.4,null
BX39_1_103672,2,6.64,5.07,4.81,31,1,10-28-2015,1.77,1.43,2.5,null
BX39_1_103672,3,5.81,5.35,3.45,18,1,10-28-2015,1.83,1.12,2.02,null
BX39_1_103672,4,7.42,6.89,3.21,7,1,10-28-2015,1.55,0.77,1.79,null
BX39_1_103701,1,6.16,4.97,3.57,21,1,10-28-2015,1.13,1.04,1.57,null
BX39_1_103701,2,7.22,5.19,5.57,28,1,10-28-2015,1.23,1.27,3.45,null
BX39_1_103701,3,5.65,5.17,2.65,17,1,10-28-2015,1.3,0.96,2.01,null
BX39_1_103701,4,7.58,6.49,2.59,8,1,10-28-2015,0.96,0.98,1.43,null
BX39_1_103903,1,5.86,4.76,3.56,20,1,10-28-2015,1.5,1.46,2.6,null
BX39_1_103903,2,6.68,5.13,5.18,30,1,10-28-2015,1.76,1.46,2.59,null
BX39_1_103903,3,5.69,5.25,2.94,18,1,10-28-2015,1.8,1.7,3.01,null
BX39_1_103903,4,7.23,6.61,1.67,7,1,10-28-2015,1.42,0.89,1.56,null
BX39_1_103997,1,6.75,5.12,5.01,17,1,10-28-2015,0.0,0.0,0.0,null
BX39_1_103997,2,6.04,4.8,4.7,34,1,10-28-2015,0.0,0.0,0.0,null
BX39_1_103997,3,5.97,5.44,2.88,15,1,10-28-2015,0.0,0.0,0.0,null
BX39_1_103997,4,8.05,7.35,2.04,8,1,10-28-2015,0.0,0.0,0.0,null
BX39_1_802141,1,6.04,4.97,3.37,21,1,10-28-2015,1.63,2.01,3.5,null
BX39_1_802141,2,7.37,5.19,5.34,28,1,10-28-2015,1.78,1.94,3.68,null
BX39_1_802141,3,5.84,5.16,2.65,17,1,10-28-2015,1.87,2.5,4.14,null
BX39_1_802141,4,7.61,6.48,2.77,8,1,10-28-2015,1.4,1.21,2.08,null
BX39_0_101149,0,7.58,4.99,6.29,63,1,10-29-2015,0.64,1.43,2.86,10.6875
BX39_0_101150,0,7.71,5.02,6.15,60,1,10-29-2015,1.19,1.12,2.08,15.39
BX39_0_101496,0,6.89,4.99,5.05,72,1,10-29-2015,2.54,3.22,8.18,2.8825
BX39_0_101497,0,6.8,4.97,5.72,72,1,10-29-2015,1.0,5.23,12.95,4.29
BX39_0_101498,0,7.14,5.03,5.89,74,1,10-29-2015,1.79,1.45,3.51,6.83
BX39_0_101499,0,6.61,4.99,4.24,74,1,10-29-2015,1.48,1.24,2.88,12.7825
BX39_0_101819,0,6.75,5.12,5.95,82,1,10-29-2015,0.0,0.0,0.0,null
BX39_0_102417,0,6.41,5.14,5.39,65,1,10-29-2015,2.13,3.82,9.18,3.3
BX39_0_102418,0,6.22,5.19,3.15,70,1,10-29-2015,1.54,1.6,3.78,7.3975
BX39_0_102419,0,6.44,5.16,3.57,78,1,10-29-2015,1.88,1.02,2.17,10.56
BX39_0_102757,0,6.94,4.96,5.92,73,1,10-29-2015,1.7,2.66,5.8,6.8825
BX39_0_102759,0,7.68,4.99,6.28,70,1,10-29-2015,2.05,1.32,2.68,4.1325
BX39_0_102762,0,7.77,4.99,6.73,70,1,10-29-2015,1.48,1.29,2.06,4.225
BX39_0_102765,0,7.65,4.98,6.38,69,1,10-29-2015,1.43,1.1,1.73,5.8375
BX39_0_102766,0,7.8,4.98,6.72,69,1,10-29-2015,0.9,1.85,3.18,5.6875
BX39_0_102767,0,7.58,4.99,6.15,69,1,10-29-2015,0.73,0.93,1.6,10.61
BX39_0_102768,0,8.15,4.99,7.69,66,1,10-29-2015,1.11,4.91,9.42,2.04
BX39_0_102769,0,7.91,4.98,6.12,64,1,10-29-2015,0.61,2.06,6.82,2.3525
BX39_0_102775,0,7.76,4.95,6.54,58,1,10-29-2015,2.3,1.58,2.81,3.8925
BX39_0_102942,0,7.3,4.99,5.19,77,1,10-29-2015,2.13,1.87,3.66,9.5675
BX39_0_102985,0,7.15,5.04,4.24,21,1,10-29-2015,7.67,0.53,0.9,9.7
BX39_0_103118,0,7.38,4.99,5.86,70,1,10-29-2015,1.37,1.55,2.78,6.87
BX39_0_103119,0,7.78,4.98,6.5,69,1,10-29-2015,1.44,1.42,2.7,7.335
BX39_0_103319,0,2.86,3.0,0.29,2,1,10-29-2015,3.22,2.37,6.39,1.23
BX39_0_103320,0,6.34,3.0,3.34,1,1,10-29-2015,1.3,16.27,22.47,0.56
BX39_0_103321,0,6.41,5.11,3.96,77,1,10-29-2015,1.88,1.19,2.32,9.02
BX39_0_103322,0,6.41,5.07,3.92,77,1,10-29-2015,1.6,2.65,7.42,5.67
BX39_0_103323,0,6.98,4.98,6.59,73,1,10-29-2015,1.39,2.01,7.31,13.515
BX39_0_103328,0,6.97,5.0,5.81,76,1,10-29-2015,1.26,1.09,3.38,6.655
BX39_0_103329,0,7.08,4.99,5.21,78,1,10-29-2015,1.34,2.0,4.17,5.135
BX39_0_103330,0,7.21,5.0,5.57,75,1,10-29-2015,1.23,0.97,2.12,5.52
